bin_mid,site_code,norm_density,type,lat,lon,ecoregion
0.853553390593274,EMR37,1215.21723993445,meio,-29.48267,159.06495,Lord Howe and Norfolk Islands
0.853553390593274,EMR42,1144.68561709699,meio,-29.94249,159.0847,Lord Howe and Norfolk Islands
0.853553390593274,EMR5,131.415356169496,meio,-29.44269,159.06088,Lord Howe and Norfolk Islands
0.853553390593274,EMR8,1316.96880498854,meio,-29.44563,159.09369,Lord Howe and Norfolk Islands
0.853553390593274,GBR24,1233.82633125817,meio,-19.81261,149.13292,Central and Southern Great Barrier Reef
0.853553390593274,GBR27,2941.85449740233,meio,-19.79517,149.07878,Central and Southern Great Barrier Reef
0.853553390593274,GBR76,2500.66040843498,meio,-19.80832,149.06582,Central and Southern Great Barrier Reef
0.853553390593274,JBMP25,7971.94734880204,meio,-35.06756,150.68239,Cape Howe
0.853553390593274,JBMP6,6101.93495791527,meio,-35.13676,150.76428,Cape Howe
0.853553390593274,KG-S13,2524.04208875315,meio,-39.44477844,147.3012238,Cape Howe
0.853553390593274,KG-S15,2012.92379122804,meio,-39.49295044,147.3421478,Cape Howe
0.853553390593274,KG-S4,1815.67328089,meio,-39.46456909,147.2946625,Cape Howe
0.853553390593274,NIN-S1,9259.68799242343,meio,-43.27292,147.14343,Bassian
0.853553390593274,NIN-S2,9946.20843432165,meio,-43.29383,147.14182,Bassian
0.853553390593274,NSW47,3228.77342110062,meio,-37.10968,149.92238,Cape Howe
0.853553390593274,NSW5,2294.88401808537,meio,-37.10036,149.9285,Cape Howe
0.853553390593274,PS13,644.070692630647,meio,-32.71802,152.14133,Manning-Hawkesbury
0.853553390593274,PS17,1305.29609119595,meio,-32.714463,152.15183,Manning-Hawkesbury
0.853553390593274,QLD43,725.998211448634,meio,-14.69473,145.45921,Torres Strait Northern Great Barrier Reef
0.853553390593274,QLD44,931.065881299199,meio,-14.68942,145.46617,Torres Strait Northern Great Barrier Reef
0.853553390593274,QLD48,1075.97795203555,meio,-14.68689,145.44195,Torres Strait Northern Great Barrier Reef
0.853553390593274,QLD51,1220.80132222432,meio,-14.65706,145.45076,Torres Strait Northern Great Barrier Reef
0.853553390593274,SI21,3023.17140823625,meio,-30.00751,153.27028,Tweed-Moreton
0.853553390593274,SI29,2940.2877065684,meio,-29.98321,153.2278,Tweed-Moreton
0.853553390593274,SI6,1957.51996906275,meio,-30.01765,153.2692,Tweed-Moreton
0.853553390593274,SYD1,922.991889173315,meio,-33.85186,151.21997,Manning-Hawkesbury
0.853553390593274,SYD3,4159.02418471316,meio,-33.86328,151.24196,Manning-Hawkesbury
0.853553390593274,SYD30,5887.835509894,meio,-33.841655,151.253968,Manning-Hawkesbury
0.853553390593274,SYD31,3168.45919907196,meio,-33.840111,151.277492,Manning-Hawkesbury
0.853553390593274,SYD37,7597.57662978893,meio,-33.83036,151.26378,Manning-Hawkesbury
0.853553390593274,SYD6,4482.16143627999,meio,-33.85595,151.26602,Manning-Hawkesbury
0.853553390593274,SYD9,3865.1628568006,meio,-33.852053,151.263956,Manning-Hawkesbury
0.853553390593274,TAS26,5416.20526699558,meio,-43.14242,147.29123,Bassian
0.853553390593274,TAS43,6901.2100192476,meio,-43.08944,147.30101,Bassian
0.853553390593274,TAS84,379.032070644174,meio,-41.87563,148.31159,Bassian
0.853553390593274,TAS88,283.175860170332,meio,-41.87094,148.31732,Bassian
1.20710678118655,BS-S8,1878.62042375823,meio,-39.21514893,146.9923859,Cape Howe
1.20710678118655,DE4,976.326828445114,meio,-42.90611,147.3447,Bassian
1.20710678118655,DE46,1308.32015645737,meio,-42.861017,147.3501,Bassian
1.20710678118655,DE7,5027.16056586311,meio,-43.01334,147.33089,Bassian
1.20710678118655,EMR1,254.119253129339,meio,-29.45103,159.06227,Lord Howe and Norfolk Islands
1.20710678118655,EMR18,207.598851374729,meio,-29.92554,159.0511,Lord Howe and Norfolk Islands
1.20710678118655,EMR2,406.517191267019,meio,-29.45683,159.0622,Lord Howe and Norfolk Islands
1.20710678118655,EMR20,254.884196452032,meio,-29.93192,159.06155,Lord Howe and Norfolk Islands
1.20710678118655,EMR25,137.539356124908,meio,-29.91181,159.08131,Lord Howe and Norfolk Islands
1.20710678118655,EMR37,259.880969628995,meio,-29.48267,159.06495,Lord Howe and Norfolk Islands
1.20710678118655,EMR42,117.676885369812,meio,-29.94249,159.0847,Lord Howe and Norfolk Islands
1.20710678118655,EMR5,200.051392632484,meio,-29.44269,159.06088,Lord Howe and Norfolk Islands
1.20710678118655,EMR8,436.246732472363,meio,-29.44563,159.09369,Lord Howe and Norfolk Islands
1.20710678118655,GBR24,414.127346007785,meio,-19.81261,149.13292,Central and Southern Great Barrier Reef
1.20710678118655,GBR27,577.621034332508,meio,-19.79517,149.07878,Central and Southern Great Barrier Reef
1.20710678118655,GBR76,468.516230299029,meio,-19.80832,149.06582,Central and Southern Great Barrier Reef
1.20710678118655,JBMP25,505.04679146785,meio,-35.06756,150.68239,Cape Howe
1.20710678118655,JBMP6,493.189929602849,meio,-35.13676,150.76428,Cape Howe
1.20710678118655,KG-S13,698.023627287522,meio,-39.44477844,147.3012238,Cape Howe
1.20710678118655,KG-S15,356.986655136292,meio,-39.49295044,147.3421478,Cape Howe
1.20710678118655,KG-S4,506.933454225018,meio,-39.46456909,147.2946625,Cape Howe
1.20710678118655,NIN-S1,2779.05627266318,meio,-43.27292,147.14343,Bassian
1.20710678118655,NIN-S2,2261.9631905694,meio,-43.29383,147.14182,Bassian
1.20710678118655,NSW47,326.900986204497,meio,-37.10968,149.92238,Cape Howe
1.20710678118655,NSW5,649.336005705596,meio,-37.10036,149.9285,Cape Howe
1.20710678118655,PS13,210.738883070599,meio,-32.71802,152.14133,Manning-Hawkesbury
1.20710678118655,PS17,404.112709360606,meio,-32.714463,152.15183,Manning-Hawkesbury
1.20710678118655,QLD43,199.725174849498,meio,-14.69473,145.45921,Torres Strait Northern Great Barrier Reef
1.20710678118655,QLD44,150.799092812187,meio,-14.68942,145.46617,Torres Strait Northern Great Barrier Reef
1.20710678118655,QLD48,191.122246196983,meio,-14.68689,145.44195,Torres Strait Northern Great Barrier Reef
1.20710678118655,QLD51,202.994219311109,meio,-14.65706,145.45076,Torres Strait Northern Great Barrier Reef
1.20710678118655,SI21,416.719366301085,meio,-30.00751,153.27028,Tweed-Moreton
1.20710678118655,SI29,582.414947454862,meio,-29.98321,153.2278,Tweed-Moreton
1.20710678118655,SI6,288.420443654116,meio,-30.01765,153.2692,Tweed-Moreton
1.20710678118655,SYD1,619.717054187841,meio,-33.85186,151.21997,Manning-Hawkesbury
1.20710678118655,SYD3,634.676155849613,meio,-33.86328,151.24196,Manning-Hawkesbury
1.20710678118655,SYD30,381.857280625522,meio,-33.841655,151.253968,Manning-Hawkesbury
1.20710678118655,SYD31,194.039413381035,meio,-33.840111,151.277492,Manning-Hawkesbury
1.20710678118655,SYD37,551.458214246393,meio,-33.83036,151.26378,Manning-Hawkesbury
1.20710678118655,SYD6,662.650447974066,meio,-33.85595,151.26602,Manning-Hawkesbury
1.20710678118655,SYD9,481.40584022421,meio,-33.852053,151.263956,Manning-Hawkesbury
1.20710678118655,TAS26,1457.70925890726,meio,-43.14242,147.29123,Bassian
1.20710678118655,TAS43,1705.61099539974,meio,-43.08944,147.30101,Bassian
1.20710678118655,TAS84,46.1616227036461,meio,-41.87563,148.31159,Bassian
1.20710678118655,TAS88,59.3411355137698,meio,-41.87094,148.31732,Bassian
1.70710678118655,BS-S8,620.056730210774,meio,-39.21514893,146.9923859,Cape Howe
1.70710678118655,DE4,257.006384804861,meio,-42.90611,147.3447,Bassian
1.70710678118655,DE46,638.519209296355,meio,-42.861017,147.3501,Bassian
1.70710678118655,DE7,3732.82520909221,meio,-43.01334,147.33089,Bassian
1.70710678118655,EMR1,72.7479013575363,meio,-29.45103,159.06227,Lord Howe and Norfolk Islands
1.70710678118655,EMR18,74.5570875046094,meio,-29.92554,159.0511,Lord Howe and Norfolk Islands
1.70710678118655,EMR2,62.306630837632,meio,-29.45683,159.0622,Lord Howe and Norfolk Islands
1.70710678118655,EMR20,17.2507815478585,meio,-29.93192,159.06155,Lord Howe and Norfolk Islands
1.70710678118655,EMR25,9.08636036071916,meio,-29.91181,159.08131,Lord Howe and Norfolk Islands
1.70710678118655,EMR37,32.6247073737684,meio,-29.48267,159.06495,Lord Howe and Norfolk Islands
1.70710678118655,EMR42,154.219790455338,meio,-29.94249,159.0847,Lord Howe and Norfolk Islands
1.70710678118655,EMR5,1.39299913344822,meio,-29.44269,159.06088,Lord Howe and Norfolk Islands
1.70710678118655,EMR8,65.1213989875547,meio,-29.44563,159.09369,Lord Howe and Norfolk Islands
1.70710678118655,GBR24,117.855512361949,meio,-19.81261,149.13292,Central and Southern Great Barrier Reef
1.70710678118655,GBR27,242.876139871159,meio,-19.79517,149.07878,Central and Southern Great Barrier Reef
1.70710678118655,GBR76,220.327885394487,meio,-19.80832,149.06582,Central and Southern Great Barrier Reef
1.70710678118655,JBMP25,123.392099224969,meio,-35.06756,150.68239,Cape Howe
1.70710678118655,JBMP6,195.110220424362,meio,-35.13676,150.76428,Cape Howe
1.70710678118655,KG-S13,358.923316603626,meio,-39.44477844,147.3012238,Cape Howe
1.70710678118655,KG-S15,184.272209296733,meio,-39.49295044,147.3421478,Cape Howe
1.70710678118655,KG-S4,177.115173170023,meio,-39.46456909,147.2946625,Cape Howe
1.70710678118655,NIN-S1,996.48618434717,meio,-43.27292,147.14343,Bassian
1.70710678118655,NIN-S2,917.979452687042,meio,-43.29383,147.14182,Bassian
1.70710678118655,NSW47,86.5582452284679,meio,-37.10968,149.92238,Cape Howe
1.70710678118655,NSW5,337.383477933327,meio,-37.10036,149.9285,Cape Howe
1.70710678118655,PS13,54.2014676550472,meio,-32.71802,152.14133,Manning-Hawkesbury
1.70710678118655,PS17,111.506076677047,meio,-32.714463,152.15183,Manning-Hawkesbury
1.70710678118655,QLD43,24.3940990977693,meio,-14.69473,145.45921,Torres Strait Northern Great Barrier Reef
1.70710678118655,QLD44,38.5588544335282,meio,-14.68942,145.46617,Torres Strait Northern Great Barrier Reef
1.70710678118655,QLD48,95.8481523830711,meio,-14.68689,145.44195,Torres Strait Northern Great Barrier Reef
1.70710678118655,QLD51,41.9093192096676,meio,-14.65706,145.45076,Torres Strait Northern Great Barrier Reef
1.70710678118655,SI21,123.752197575859,meio,-30.00751,153.27028,Tweed-Moreton
1.70710678118655,SI29,284.929657797434,meio,-29.98321,153.2278,Tweed-Moreton
1.70710678118655,SI6,140.689272435649,meio,-30.01765,153.2692,Tweed-Moreton
1.70710678118655,SYD1,91.9975408869511,meio,-33.85186,151.21997,Manning-Hawkesbury
1.70710678118655,SYD3,144.474560560742,meio,-33.86328,151.24196,Manning-Hawkesbury
1.70710678118655,SYD30,59.9759021037232,meio,-33.841655,151.253968,Manning-Hawkesbury
1.70710678118655,SYD31,25.026350542136,meio,-33.840111,151.277492,Manning-Hawkesbury
1.70710678118655,SYD37,183.684191400442,meio,-33.83036,151.26378,Manning-Hawkesbury
1.70710678118655,SYD6,260.63089766127,meio,-33.85595,151.26602,Manning-Hawkesbury
1.70710678118655,SYD9,155.870872476778,meio,-33.852053,151.263956,Manning-Hawkesbury
1.70710678118655,TAS26,597.825534793786,meio,-43.14242,147.29123,Bassian
1.70710678118655,TAS43,793.247032367237,meio,-43.08944,147.30101,Bassian
1.70710678118655,TAS84,22.299461954631,meio,-41.87563,148.31159,Bassian
1.70710678118655,TAS88,61.0882521175256,meio,-41.87094,148.31732,Bassian
2.4142135623731,BS-S8,223.214651589052,meio,-39.21514893,146.9923859,Cape Howe
2.4142135623731,DE4,20.7833988182746,meio,-42.90611,147.3447,Bassian
2.4142135623731,DE46,198.999076976958,meio,-42.861017,147.3501,Bassian
2.4142135623731,DE7,819.523761704147,meio,-43.01334,147.33089,Bassian
2.4142135623731,EMR1,7.08301688766102,meio,-29.45103,159.06227,Lord Howe and Norfolk Islands
2.4142135623731,EMR18,6.64646112567889,meio,-29.92554,159.0511,Lord Howe and Norfolk Islands
2.4142135623731,EMR2,3.676238136996,meio,-29.45683,159.0622,Lord Howe and Norfolk Islands
2.4142135623731,EMR20,8.64820299556826,meio,-29.93192,159.06155,Lord Howe and Norfolk Islands
2.4142135623731,EMR25,0.61803867194337,meio,-29.91181,159.08131,Lord Howe and Norfolk Islands
2.4142135623731,EMR37,2.26614179712569,meio,-29.48267,159.06495,Lord Howe and Norfolk Islands
2.4142135623731,EMR42,3.30742029410186,meio,-29.94249,159.0847,Lord Howe and Norfolk Islands
2.4142135623731,EMR5,0.103006445323895,meio,-29.44269,159.06088,Lord Howe and Norfolk Islands
2.4142135623731,EMR8,24.8838600638961,meio,-29.44563,159.09369,Lord Howe and Norfolk Islands
2.4142135623731,GBR24,18.2602381224355,meio,-19.81261,149.13292,Central and Southern Great Barrier Reef
2.4142135623731,GBR27,49.8044524029568,meio,-19.79517,149.07878,Central and Southern Great Barrier Reef
2.4142135623731,GBR76,66.3260859117907,meio,-19.80832,149.06582,Central and Southern Great Barrier Reef
2.4142135623731,JBMP25,21.6768914246764,meio,-35.06756,150.68239,Cape Howe
2.4142135623731,JBMP6,20.4346757389906,meio,-35.13676,150.76428,Cape Howe
2.4142135623731,KG-S13,74.1170550403597,meio,-39.44477844,147.3012238,Cape Howe
2.4142135623731,KG-S15,40.6998875991437,meio,-39.49295044,147.3421478,Cape Howe
2.4142135623731,KG-S4,89.451915547663,meio,-39.46456909,147.2946625,Cape Howe
2.4142135623731,NIN-S1,196.54067483473,meio,-43.27292,147.14343,Bassian
2.4142135623731,NIN-S2,179.846481889122,meio,-43.29383,147.14182,Bassian
2.4142135623731,NSW47,31.1446510623926,meio,-37.10968,149.92238,Cape Howe
2.4142135623731,NSW5,116.953196184663,meio,-37.10036,149.9285,Cape Howe
2.4142135623731,PS13,20.7030249997845,meio,-32.71802,152.14133,Manning-Hawkesbury
2.4142135623731,PS17,56.273524149445,meio,-32.714463,152.15183,Manning-Hawkesbury
2.4142135623731,QLD43,19.6418323962959,meio,-14.69473,145.45921,Torres Strait Northern Great Barrier Reef
2.4142135623731,QLD44,6.77436963926259,meio,-14.68942,145.46617,Torres Strait Northern Great Barrier Reef
2.4142135623731,QLD48,42.5394229960866,meio,-14.68689,145.44195,Torres Strait Northern Great Barrier Reef
2.4142135623731,QLD51,30.785981628962,meio,-14.65706,145.45076,Torres Strait Northern Great Barrier Reef
2.4142135623731,SI21,207.586253673811,meio,-30.00751,153.27028,Tweed-Moreton
2.4142135623731,SI29,101.246966301069,meio,-29.98321,153.2278,Tweed-Moreton
2.4142135623731,SI6,46.8605281943583,meio,-30.01765,153.2692,Tweed-Moreton
2.4142135623731,SYD1,55.0246992093943,meio,-33.85186,151.21997,Manning-Hawkesbury
2.4142135623731,SYD3,61.9203790438063,meio,-33.86328,151.24196,Manning-Hawkesbury
2.4142135623731,SYD30,19.9440109595059,meio,-33.841655,151.253968,Manning-Hawkesbury
2.4142135623731,SYD31,9.30253256222757,meio,-33.840111,151.277492,Manning-Hawkesbury
2.4142135623731,SYD37,25.8844640712521,meio,-33.83036,151.26378,Manning-Hawkesbury
2.4142135623731,SYD6,77.4917745148477,meio,-33.85595,151.26602,Manning-Hawkesbury
2.4142135623731,SYD9,67.8064662743703,meio,-33.852053,151.263956,Manning-Hawkesbury
2.4142135623731,TAS26,200.835105703602,meio,-43.14242,147.29123,Bassian
2.4142135623731,TAS43,253.931052896508,meio,-43.08944,147.30101,Bassian
2.4142135623731,TAS84,16.5155100185207,meio,-41.87563,148.31159,Bassian
2.4142135623731,TAS88,18.2310055561911,meio,-41.87094,148.31732,Bassian
3.4142135623731,BS-S8,76.4493148510924,meio,-39.21514893,146.9923859,Cape Howe
3.4142135623731,DE4,30.4355914326902,meio,-42.90611,147.3447,Bassian
3.4142135623731,DE46,28.5847692135319,meio,-42.861017,147.3501,Bassian
3.4142135623731,DE7,100.434807312472,meio,-43.01334,147.33089,Bassian
3.4142135623731,EMR1,0.628078944230032,meio,-29.45103,159.06227,Lord Howe and Norfolk Islands
3.4142135623731,EMR18,5.03124231888413,meio,-29.92554,159.0511,Lord Howe and Norfolk Islands
3.4142135623731,EMR2,0.450166161110236,meio,-29.45683,159.0622,Lord Howe and Norfolk Islands
3.4142135623731,EMR20,17.1582666548208,meio,-29.93192,159.06155,Lord Howe and Norfolk Islands
3.4142135623731,EMR25,1.71165906563479,meio,-29.91181,159.08131,Lord Howe and Norfolk Islands
3.4142135623731,EMR37,2.87704396154595,meio,-29.48267,159.06495,Lord Howe and Norfolk Islands
3.4142135623731,EMR42,100.858857088451,meio,-29.94249,159.0847,Lord Howe and Norfolk Islands
3.4142135623731,EMR5,0.0728365559944475,meio,-29.44269,159.06088,Lord Howe and Norfolk Islands
3.4142135623731,EMR8,5.38990514265021,meio,-29.44563,159.09369,Lord Howe and Norfolk Islands
3.4142135623731,GBR24,2.87056825166033,meio,-19.81261,149.13292,Central and Southern Great Barrier Reef
3.4142135623731,GBR27,5.12587262795667,meio,-19.79517,149.07878,Central and Southern Great Barrier Reef
3.4142135623731,GBR76,10.4745904730975,meio,-19.80832,149.06582,Central and Southern Great Barrier Reef
3.4142135623731,JBMP25,0.614959377549533,meio,-35.06756,150.68239,Cape Howe
3.4142135623731,JBMP6,7.86832046861701,meio,-35.13676,150.76428,Cape Howe
3.4142135623731,KG-S13,14.5273323454425,meio,-39.44477844,147.3012238,Cape Howe
3.4142135623731,KG-S15,6.08585251440738,meio,-39.49295044,147.3421478,Cape Howe
3.4142135623731,KG-S4,23.8694541250382,meio,-39.46456909,147.2946625,Cape Howe
3.4142135623731,NIN-S1,7.94554580346464,meio,-43.27292,147.14343,Bassian
3.4142135623731,NIN-S2,25.8548078382554,meio,-43.29383,147.14182,Bassian
3.4142135623731,NSW47,5.77788524046077,meio,-37.10968,149.92238,Cape Howe
3.4142135623731,NSW5,14.1511121489971,meio,-37.10036,149.9285,Cape Howe
3.4142135623731,PS13,7.8321149565042,meio,-32.71802,152.14133,Manning-Hawkesbury
3.4142135623731,PS17,22.963735217053,meio,-32.714463,152.15183,Manning-Hawkesbury
3.4142135623731,QLD43,2.85518084935632,meio,-14.69473,145.45921,Torres Strait Northern Great Barrier Reef
3.4142135623731,QLD44,1.3523728676299,meio,-14.68942,145.46617,Torres Strait Northern Great Barrier Reef
3.4142135623731,QLD48,2.52337661966571,meio,-14.68689,145.44195,Torres Strait Northern Great Barrier Reef
3.4142135623731,QLD51,0.708938429775497,meio,-14.65706,145.45076,Torres Strait Northern Great Barrier Reef
3.4142135623731,SI21,56.3398634137998,meio,-30.00751,153.27028,Tweed-Moreton
3.4142135623731,SI29,0.954193885395813,meio,-29.98321,153.2278,Tweed-Moreton
3.4142135623731,SI6,16.7524354321946,meio,-30.01765,153.2692,Tweed-Moreton
3.4142135623731,SYD1,0.82770129791047,meio,-33.85186,151.21997,Manning-Hawkesbury
3.4142135623731,SYD3,1.10075283318747,meio,-33.86328,151.24196,Manning-Hawkesbury
3.4142135623731,SYD30,0.215672749298895,meio,-33.841655,151.253968,Manning-Hawkesbury
3.4142135623731,SYD31,0.676880628568838,meio,-33.840111,151.277492,Manning-Hawkesbury
3.4142135623731,SYD37,9.34535783030702,meio,-33.83036,151.26378,Manning-Hawkesbury
3.4142135623731,SYD6,3.42462214304781,meio,-33.85595,151.26602,Manning-Hawkesbury
3.4142135623731,SYD9,4.2862703392582,meio,-33.852053,151.263956,Manning-Hawkesbury
3.4142135623731,TAS26,44.3518120801508,meio,-43.14242,147.29123,Bassian
3.4142135623731,TAS43,33.2746411282958,meio,-43.08944,147.30101,Bassian
3.4142135623731,TAS84,1.46235078819902,meio,-41.87563,148.31159,Bassian
3.4142135623731,TAS88,1.41456199462862,meio,-41.87094,148.31732,Bassian
4.82842712474619,BS-S8,6.69250673116314,meio,-39.21514893,146.9923859,Cape Howe
4.82842712474619,DE4,0.00149371529452604,meio,-42.90611,147.3447,Bassian
4.82842712474619,DE46,28.4736082193396,meio,-42.861017,147.3501,Bassian
4.82842712474619,DE7,10.3151176194925,meio,-43.01334,147.33089,Bassian
4.82842712474619,EMR1,0.132420929432766,meio,-29.45103,159.06227,Lord Howe and Norfolk Islands
4.82842712474619,EMR18,0.246532435943326,meio,-29.92554,159.0511,Lord Howe and Norfolk Islands
4.82842712474619,EMR2,0.0196050122604036,meio,-29.45683,159.0622,Lord Howe and Norfolk Islands
4.82842712474619,EMR20,5.16286947524851,meio,-29.93192,159.06155,Lord Howe and Norfolk Islands
4.82842712474619,EMR37,0.515032226619475,meio,-29.48267,159.06495,Lord Howe and Norfolk Islands
4.82842712474619,EMR42,48.5742969830492,meio,-29.94249,159.0847,Lord Howe and Norfolk Islands
4.82842712474619,GBR24,1.55137028378175,meio,-19.81261,149.13292,Central and Southern Great Barrier Reef
4.82842712474619,GBR27,0.643790283198899,meio,-19.79517,149.07878,Central and Southern Great Barrier Reef
4.82842712474619,JBMP25,6.2942076729592,meio,-35.06756,150.68239,Cape Howe
4.82842712474619,JBMP6,4.68460165351176,meio,-35.13676,150.76428,Cape Howe
4.82842712474619,KG-S13,7.18899147892143,meio,-39.44477844,147.3012238,Cape Howe
4.82842712474619,KG-S15,1.67696004576625,meio,-39.49295044,147.3421478,Cape Howe
4.82842712474619,KG-S4,0.140721906916868,meio,-39.46456909,147.2946625,Cape Howe
4.82842712474619,NIN-S1,3.50112070553769,meio,-43.27292,147.14343,Bassian
4.82842712474619,NIN-S2,2.37819112443994,meio,-43.29383,147.14182,Bassian
4.82842712474619,NSW47,2.69873725038896,meio,-37.10968,149.92238,Cape Howe
4.82842712474619,NSW5,7.94997908293174,meio,-37.10036,149.9285,Cape Howe
4.82842712474619,PS13,1.18149146318679,meio,-32.71802,152.14133,Manning-Hawkesbury
4.82842712474619,PS17,4.39537908617561,meio,-32.714463,152.15183,Manning-Hawkesbury
