site_code,density,size_bin,bin_floor,bin_ceiling,bin_mid,bin_width,norm_density,lat,lon,ecoregion
BI-S1,3847.27360011859,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,74305.12082853,,,
BI-S1,1663.95861643055,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,22724.440301779,,,
BI-S1,924.890680566635,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,8931.53449894581,,,
BI-S1,1352.7954445034,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,9237.46510748009,,,
BI-S1,1171.70674324466,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,5657.50062133052,,,
BI-S1,1000.10712351642,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,3414.57930493571,,,
BI-S1,296.03872560809,0,1,1.4142135623731,1.20710678118655,0.414213562373095,714.700706350697,,,
BI-S1,184.418999143788,1,1.4142135623731,2,1.70710678118655,0.585786437626905,314.822924017996,,,
BI-S1,44.5574402331546,2,2,2.82842712474619,2.4142135623731,0.82842712474619,53.7855882577552,,,
BI-S1,6.85671831561243,3,2.82842712474619,4,3.4142135623731,1.17157287525381,5.85257516663399,,,
BI-S1,2.9309616515815,4,4,5.65685424949238,4.82842712474619,1.65685424949238,1.76899184251088,,,
BI-S1,4.9898305536,6,8,11.3137084989848,9.65685424949239,3.31370849898476,1.5058145745556,,,
BS-S8,9050.42749032749,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,174797.318339383,-39.21514893,146.9923859,Cape Howe
BS-S8,4658.27669054006,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,63617.4058165134,-39.21514893,146.9923859,Cape Howe
BS-S8,3458.41978815362,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,33397.4558277599,-39.21514893,146.9923859,Cape Howe
BS-S8,3997.16196462294,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,27294.329181235,-39.21514893,146.9923859,Cape Howe
BS-S8,2486.79403304659,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,12007.3037628192,-39.21514893,146.9923859,Cape Howe
BS-S8,2197.18358660028,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,7501.65400039422,-39.21514893,146.9923859,Cape Howe
BS-S8,778.150058071752,0,1,1.4142135623731,1.20710678118655,0.414213562373095,1878.62042375823,-39.21514893,146.9923859,Cape Howe
BS-S8,363.220823116757,1,1.4142135623731,2,1.70710678118655,0.585786437626905,620.056730210774,-39.21514893,146.9923859,Cape Howe
BS-S8,184.917072017141,2,2,2.82842712474619,2.4142135623731,0.82842712474619,223.214651589052,-39.21514893,146.9923859,Cape Howe
BS-S8,89.5659436112781,3,2.82842712474619,4,3.4142135623731,1.17157287525381,76.4493148510924,-39.21514893,146.9923859,Cape Howe
BS-S8,11.088508217284,4,4,5.65685424949238,4.82842712474619,1.65685424949238,6.69250673116314,-39.21514893,146.9923859,Cape Howe
DE4,567503.049404047,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,10960588.4684747,-42.90611,147.3447,Bassian
DE4,155755.287298724,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,2127127.25722649,-42.90611,147.3447,Bassian
DE4,48592.9641659464,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,469255.172501351,-42.90611,147.3447,Bassian
DE4,14014.878296989,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,95699.5751131761,-42.90611,147.3447,Bassian
DE4,2249.35036302028,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,10860.8243058648,-42.90611,147.3447,Bassian
DE4,1716.77321138209,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,5861.43038181954,-42.90611,147.3447,Bassian
DE4,404.407813650676,0,1,1.4142135623731,1.20710678118655,0.414213562373095,976.326828445114,-42.90611,147.3447,Bassian
DE4,150.550854602209,1,1.4142135623731,2,1.70710678118655,0.585786437626905,257.006384804861,-42.90611,147.3447,Bassian
DE4,17.2175313254766,2,2,2.82842712474619,2.4142135623731,0.82842712474619,20.7833988182746,-42.90611,147.3447,Bassian
DE4,35.6575133648471,3,2.82842712474619,4,3.4142135623731,1.17157287525381,30.4355914326902,-42.90611,147.3447,Bassian
DE4,0.00247486853326723,4,4,5.65685424949238,4.82842712474619,1.65685424949238,0.00149371529452604,-42.90611,147.3447,Bassian
DE46,33078.7570267767,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,638873.470723909,-42.861017,147.3501,Bassian
DE46,16120.7435554843,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,220158.645130693,-42.861017,147.3501,Bassian
DE46,8463.6885151124,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,81732.6064035431,-42.861017,147.3501,Bassian
DE46,4209.45903481356,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,28743.9842538288,-42.861017,147.3501,Bassian
DE46,1495.53880594109,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,7221.10013671647,-42.861017,147.3501,Bassian
DE46,1536.10733093007,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,5244.59848252218,-42.861017,147.3501,Bassian
DE46,541.923952730734,0,1,1.4142135623731,1.20710678118655,0.414213562373095,1308.32015645737,-42.861017,147.3501,Bassian
DE46,374.03589297006,1,1.4142135623731,2,1.70710678118655,0.585786437626905,638.519209296355,-42.861017,147.3501,Bassian
DE46,164.856233167167,2,2,2.82842712474619,2.4142135623731,0.82842712474619,198.999076976958,-42.861017,147.3501,Bassian
DE46,33.4891402559642,3,2.82842712474619,4,3.4142135623731,1.17157287525381,28.5847692135319,-42.861017,147.3501,Bassian
DE46,47.1766187765941,4,4,5.65685424949238,4.82842712474619,1.65685424949238,28.4736082193396,-42.861017,147.3501,Bassian
DE46,0.2068686848,6,8,11.3137084989848,9.65685424949239,3.31370849898476,0.0624281480593056,-42.861017,147.3501,Bassian
DE7,5872.1590082911,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,113413.167345822,-43.01334,147.33089,Bassian
DE7,2712.12548431267,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,37039.1024455921,-43.01334,147.33089,Bassian
DE7,1974.77791802305,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,19070.1425294646,-43.01334,147.33089,Bassian
DE7,4555.15833732965,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,31104.5667481355,-43.01334,147.33089,Bassian
DE7,3854.76634088418,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,18612.4583598838,-43.01334,147.33089,Bassian
DE7,4336.60979028249,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,14806.1119607024,-43.01334,147.33089,Bassian
DE7,2082.3180866077,0,1,1.4142135623731,1.20710678118655,0.414213562373095,5027.16056586311,-43.01334,147.33089,Bassian
DE7,2186.63838151803,1,1.4142135623731,2,1.70710678118655,0.585786437626905,3732.82520909221,-43.01334,147.33089,Bassian
DE7,678.915713569748,2,2,2.82842712474619,2.4142135623731,0.82842712474619,819.523761704147,-43.01334,147.33089,Bassian
DE7,117.666695978636,3,2.82842712474619,4,3.4142135623731,1.17157287525381,100.434807312472,-43.01334,147.33089,Bassian
DE7,17.0906464618698,4,4,5.65685424949238,4.82842712474619,1.65685424949238,10.3151176194925,-43.01334,147.33089,Bassian
DE7,4.2445595648,6,8,11.3137084989848,9.65685424949239,3.31370849898476,1.28090915845507,-43.01334,147.33089,Bassian
EMR1,30540.0702857893,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,589842.015038241,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,8026.25087521849,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,109613.338372719,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,2133.52699810127,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,20603.159258021,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,1164.1070126681,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,7949.01990141011,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,597.737329576728,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,2886.13113560162,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,207.547286554428,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,708.610760587862,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,105.259641106294,0,1,1.4142135623731,1.20710678118655,0.414213562373095,254.119253129339,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,42.6147339810647,1,1.4142135623731,2,1.70710678118655,0.585786437626905,72.7479013575363,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,0.494685980454106,8,16,22.6274169979695,19.3137084989848,6.62741699796953,0.0746423501955084,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,5.86776331477372,2,2,2.82842712474619,2.4142135623731,0.82842712474619,7.08301688766102,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,0.735840254577956,3,2.82842712474619,4,3.4142135623731,1.17157287525381,0.628078944230032,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,0.494685980454106,9,22.6274169979695,32,27.3137084989848,9.37258300203049,0.052780111986945,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,0.219402179652409,4,4,5.65685424949238,4.82842712474619,1.65685424949238,0.132420929432766,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR1,0.247342990183575,5,5.65685424949238,8,6.82842712474619,2.34314575050762,0.105560223955335,-29.45103,159.06227,Lord Howe and Norfolk Islands
EMR18,11601.2867303895,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,224063.870123883,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,2711.43950340664,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,37029.7341043405,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,855.502096812579,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,8261.4590590542,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,711.512607084411,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,4858.51198581407,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,753.132479349742,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,3636.44529181965,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,369.186530896021,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,1260.48166083067,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,85.9902597724893,0,1,1.4142135623731,1.20710678118655,0.414213562373095,207.598851374729,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,43.6745306891626,1,1.4142135623731,2,1.70710678118655,0.585786437626905,74.5570875046094,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,1.06334367290966,8,16,22.6274169979695,19.3137084989848,6.62741699796953,0.160446169787632,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,5.50610868008349,2,2,2.82842712474619,2.4142135623731,0.82842712474619,6.64646112567889,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,5.89446702963372,3,2.82842712474619,4,3.4142135623731,1.17157287525381,5.03124231888413,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,1.06334367290966,9,22.6274169979695,32,27.3137084989848,9.37258300203049,0.113452574672243,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,0.408468314130408,4,4,5.65685424949238,4.82842712474619,1.65685424949238,0.246532435943326,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR18,0.531671836361371,5,5.65685424949238,8,6.82842712474619,2.34314575050762,0.2269051493046,-29.92554,159.0511,Lord Howe and Norfolk Islands
EMR2,88664.6440360646,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,1712443.0890788,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,27293.2542663605,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,372739.995510022,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,6419.31305995543,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,61990.3706018526,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,3138.33777946279,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,21429.9108198995,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,1533.81199946769,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,7405.899462491,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,418.699918270875,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,1429.53093952493,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,168.384933960617,0,1,1.4142135623731,1.20710678118655,0.414213562373095,406.517191267019,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,36.4983793189111,1,1.4142135623731,2,1.70710678118655,0.585786437626905,62.306630837632,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,3.04549538971389,2,2,2.82842712474619,2.4142135623731,0.82842712474619,3.676238136996,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,0.527402463713889,3,2.82842712474619,4,3.4142135623731,1.17157287525381,0.450166161110236,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,0.032482647875,4,4,5.65685424949238,4.82842712474619,1.65685424949238,0.0196050122604036,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR2,0.266666656,5,5.65685424949238,8,6.82842712474619,2.34314575050762,0.113807114193485,-29.45683,159.0622,Lord Howe and Norfolk Islands
EMR20,44369.510687254,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,856939.795656213,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,11739.971788353,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,160331.083606689,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,2836.6171102579,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,27392.7979953768,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,1448.667768843,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,9892.12228751308,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,696.772374466,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,3364.31463264544,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,198.531545122,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,677.829093914418,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,105.576491005,0,1,1.4142135623731,1.20710678118655,0.414213562373095,254.884196452032,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,10.1052738692,1,1.4142135623731,2,1.70710678118655,0.585786437626905,17.2507815478585,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,7.16440594184,2,2,2.82842712474619,2.4142135623731,0.82842712474619,8.64820299556826,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,20.10215979916,3,2.82842712474619,4,3.4142135623731,1.17157287525381,17.1582666548208,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,8.55412222964,4,4,5.65685424949238,4.82842712474619,1.65685424949238,5.16286947524851,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR20,1.024,5,5.65685424949238,8,6.82842712474619,2.34314575050762,0.437019335983756,-29.93192,159.06155,Lord Howe and Norfolk Islands
EMR25,3139.44518832,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,60634.3292157528,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,1143.4066704393,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,15615.3382460869,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,512.3365873191,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,4947.55975042288,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,385.384871983,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,2631.57251331556,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,254.944,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,1230.97852489129,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,111.26400002,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,379.879057872164,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,56.970666667,0,1,1.4142135623731,1.20710678118655,0.414213562373095,137.539356124908,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,5.3226666667,1,1.4142135623731,2,1.70710678118655,0.585786437626905,9.08636036071916,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,0.51199999998,2,2,2.82842712474619,2.4142135623731,0.82842712474619,0.61803867194337,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR25,2.00533333298,3,2.82842712474619,4,3.4142135623731,1.17157287525381,1.71165906563479,-29.91181,159.08131,Lord Howe and Norfolk Islands
EMR37,4107.293739292,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,79327.0740003908,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,1583.4581755993,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,21625.0575143268,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,693.3418256598,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,6695.50095547365,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,741.822450796,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,5065.4805447611,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,783.81688889,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,3784.60272715065,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,355.928888962,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,1215.21723993445,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,107.646222223,0,1,1.4142135623731,1.20710678118655,0.414213562373095,259.880969628995,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,19.1111111111,1,1.4142135623731,2,1.70710678118655,0.585786437626905,32.6247073737684,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,1.87733333326,2,2,2.82842712474619,2.4142135623731,0.82842712474619,2.26614179712569,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,3.37066666626,3,2.82842712474619,4,3.4142135623731,1.17157287525381,2.87704396154595,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR37,0.8533333333,4,4,5.65685424949238,4.82842712474619,1.65685424949238,0.515032226619475,-29.48267,159.06495,Lord Howe and Norfolk Islands
EMR42,47186.620049962,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,911348.624697316,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,23071.8308766473,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,315088.63155131,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,4600.3220406095,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,44424.6394468933,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,1994.452685871,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,13618.9748192244,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,397.324730818,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,1918.45350761411,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,335.270654921,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,1144.68561709699,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,48.743361898,0,1,1.4142135623731,1.20710678118655,0.414213562373095,117.676885369812,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,90.3398616624,1,1.4142135623731,2,1.70710678118655,0.585786437626905,154.219790455338,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,2.73995668457,2,2,2.82842712474619,2.4142135623731,0.82842712474619,3.30742029410186,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,118.16350119393,3,2.82842712474619,4,3.4142135623731,1.17157287525381,100.858857088451,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR42,80.48053037247,4,4,5.65685424949238,4.82842712474619,1.65685424949238,48.5742969830492,-29.94249,159.0847,Lord Howe and Norfolk Islands
EMR5,2647.207750785,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,51127.3988349146,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,1033.982661466,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,14120.9505041434,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,477.0211334568,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,4606.52355971997,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,225.932721877,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,1542.76512643264,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,100.544,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,485.469376830481,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,38.49066667,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,131.415356169496,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,82.864,0,1,1.4142135623731,1.20710678118655,0.414213562373095,200.051392632484,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,0.816,1,1.4142135623731,2,1.70710678118655,0.585786437626905,1.39299913344822,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,0.08533333333,2,2,2.82842712474619,2.4142135623731,0.82842712474619,0.103006445323895,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR5,0.08533333333,3,2.82842712474619,4,3.4142135623731,1.17157287525381,0.0728365559944475,-29.44269,159.06088,Lord Howe and Norfolk Islands
EMR8,48191.424745896,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,930755.129692997,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,12406.988873196,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,169440.438716311,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,4249.6231027028,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,41037.9909180765,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,2474.275075339,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,16895.4070385282,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,1016.77818183,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,4909.43935299809,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,385.73123237,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,1316.96880498854,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,180.699313131,0,1,1.4142135623731,1.20710678118655,0.414213562373095,436.246732472363,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,38.1472323262,1,1.4142135623731,2,1.70710678118655,0.585786437626905,65.1213989875547,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,20.61446464532,2,2,2.82842712474619,2.4142135623731,0.82842712474619,24.8838600638961,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,6.31466666532,3,2.82842712474619,4,3.4142135623731,1.17157287525381,5.38990514265021,-29.44563,159.09369,Lord Howe and Norfolk Islands
EMR8,4.096,5,5.65685424949238,8,6.82842712474619,2.34314575050762,1.74807734393502,-29.44563,159.09369,Lord Howe and Norfolk Islands
GBR24,60482.806167917,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,1168147.28752775,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,18816.8535174699,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,256979.025922134,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,6580.499117272,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,63546.920864409,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,2589.812243999,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,17684.3441749226,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,636.234568198,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,3072.0122467884,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,361.379365619,-1,0.707106781186548,1,0.853553390593274,0.292893218813453,1233.82633125817,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,171.537163266,0,1,1.4142135623731,1.20710678118655,0.414213562373095,414.127346007785,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,69.0381607412,1,1.4142135623731,2,1.70710678118655,0.585786437626905,117.855512361949,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,15.12727656495,2,2,2.82842712474619,2.4142135623731,0.82842712474619,18.2602381224355,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,3.36307990021,3,2.82842712474619,4,3.4142135623731,1.17157287525381,2.87056825166033,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,2.57039444722,4,4,5.65685424949238,4.82842712474619,1.65685424949238,1.55137028378175,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR24,5.12,5,5.65685424949238,8,6.82842712474619,2.34314575050762,2.18509667991878,-19.81261,149.13292,Central and Southern Great Barrier Reef
GBR27,46943.597133532,-6,0.125,0.176776695296637,0.150888347648318,0.0517766952966369,906654.950930814,-19.79517,149.07878,Central and Southern Great Barrier Reef
GBR27,16358.0240824195,-5,0.176776695296637,0.25,0.213388347648318,0.0732233047033631,223399.150703289,-19.79517,149.07878,Central and Southern Great Barrier Reef
GBR27,7070.251794314,-4,0.25,0.353553390593274,0.301776695296637,0.103553390593274,68276.3910849023,-19.79517,149.07878,Central and Southern Great Barrier Reef
GBR27,2806.6572699685,-3,0.353553390593274,0.5,0.426776695296637,0.146446609406726,19165.054632119,-19.79517,149.07878,Central and Southern Great Barrier Reef
GBR27,1522.4582912665,-2,0.5,0.707106781186548,0.603553390593274,0.207106781186548,7351.07890984591,-19.79517,149.07878,Central and Southern Great Barrier Reef
